,Q3A,Q5A,Q10A,Q13A,Q16A,Q17A,Q21A,Q24A,Q26A,Q30A,Q31A,Q32A,Q33A,Q34A,Q35A,Q36A,Q37A,Q38A,Q39A,Q42A,scores
31480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
31481,1,1,1,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,3,3,31
31482,1,3,1,2,1,2,1,1,2,4,1,2,2,2,2,1,1,2,3,2,36
31483,1,4,1,2,1,1,1,2,2,4,2,1,2,1,1,2,1,1,2,4,36
31484,2,2,2,2,2,2,3,2,2,1,2,1,1,2,2,1,3,2,1,1,36
31485,3,3,2,4,1,4,1,2,4,3,2,2,4,3,4,4,1,3,3,3,56
31486,4,3,3,4,3,3,4,3,4,3,3,4,4,4,3,4,3,4,4,4,71
31487,1,3,3,4,1,2,2,4,3,4,3,4,4,4,2,4,2,2,3,4,59
31488,2,2,1,2,1,2,1,1,3,3,1,2,2,2,2,3,2,1,2,2,37
31489,1,3,2,4,4,4,3,4,1,1,2,2,2,4,2,2,3,3,2,1,50
31490,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,79
31491,3,3,2,2,3,2,1,3,3,2,3,2,3,1,2,2,2,2,2,3,46
31492,1,2,2,2,1,2,3,2,1,2,2,2,2,2,2,2,1,3,2,2,38
31493,3,3,3,4,3,2,1,3,3,2,2,2,3,2,4,2,2,2,3,3,52
31494,1,3,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,3,28
31495,2,4,4,4,3,4,4,3,4,4,3,2,4,4,3,4,4,4,3,4,71
31496,2,2,1,2,1,3,3,2,2,2,1,3,3,3,3,3,2,2,2,3,45
31497,4,2,4,4,4,2,4,3,4,4,4,2,3,2,3,4,3,3,3,4,66
31498,2,4,2,4,4,4,2,3,3,1,2,4,2,3,3,2,2,3,3,2,55
31499,1,1,1,1,2,1,1,2,2,2,1,3,2,1,2,2,1,1,1,2,30
31500,2,3,3,2,2,4,4,4,3,3,3,1,4,4,3,4,4,4,2,3,62
31501,2,2,2,2,2,4,2,4,2,2,2,2,1,4,2,4,2,4,2,1,48
31502,2,2,1,2,1,3,1,2,2,2,1,1,3,2,1,1,1,1,3,2,34
31503,4,4,3,3,4,3,3,4,4,2,4,4,1,4,2,3,4,3,3,4,66
31504,1,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,26
31505,1,4,1,3,1,3,1,2,3,4,1,2,3,3,2,3,1,2,4,4,48
31506,4,3,3,3,3,4,3,3,4,2,4,2,3,4,2,3,3,3,3,2,61
31507,3,2,2,4,3,3,3,4,3,2,4,3,4,2,2,1,2,3,3,2,55
31508,1,2,2,3,2,2,2,2,2,3,2,3,3,2,3,2,2,3,4,3,48
31509,1,2,3,2,3,4,3,2,4,1,4,2,1,4,1,4,3,3,1,4,52
31510,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,2,3,4,4,4,75
31511,2,2,1,1,2,2,1,2,1,2,2,1,2,1,1,2,1,1,3,3,33
31512,2,3,3,3,3,4,3,2,2,4,1,2,3,3,3,2,4,2,3,4,56
31513,3,4,3,4,3,2,4,4,4,1,4,2,1,2,2,1,3,3,1,4,55
31514,1,2,1,2,1,2,1,2,2,4,2,3,4,1,2,4,2,1,3,2,42
31515,3,3,2,4,4,2,2,3,3,3,3,4,4,2,3,2,2,3,2,3,57
31516,3,4,4,3,2,4,4,4,3,2,2,3,4,4,3,1,4,4,3,4,65
31517,2,2,1,1,1,1,1,1,2,1,2,4,2,1,4,1,1,1,4,4,37
31518,1,1,1,2,1,2,1,1,2,1,1,4,1,1,3,1,1,1,3,3,32
31519,2,3,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,35
31520,2,4,3,3,2,2,2,3,4,2,2,4,3,2,3,2,2,3,4,4,56
31521,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,24
31522,3,2,1,3,3,2,2,3,4,3,2,4,3,4,3,3,4,1,4,2,56
31523,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,3,4,4,4,4,75
31524,3,4,4,4,4,4,4,4,4,4,4,3,2,3,3,2,4,4,2,4,70
31525,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76
31526,2,1,4,2,3,4,4,2,4,4,3,4,4,3,4,3,4,4,2,4,65
31527,1,2,2,2,2,2,1,1,2,2,2,3,1,2,2,2,2,1,2,1,35
31528,2,3,3,4,2,3,3,3,3,3,3,3,3,3,3,4,2,4,3,3,60
31529,2,3,2,4,2,4,2,4,2,4,2,4,4,4,2,4,2,2,4,4,61
31530,2,3,3,3,2,3,3,2,3,2,3,3,1,3,2,2,3,3,2,3,51
31531,2,3,1,3,4,4,1,2,4,1,2,1,1,4,2,1,1,2,4,2,45
31532,4,2,3,3,3,3,1,4,4,1,4,1,4,3,2,1,4,3,3,2,55
31533,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,24
31534,3,4,4,4,4,4,4,4,4,3,4,2,3,4,2,2,3,4,4,4,70
31535,2,3,3,4,3,4,4,3,3,4,3,2,3,4,3,4,4,4,2,3,65
31536,2,2,2,2,3,4,1,2,2,4,3,2,2,4,2,4,2,1,2,2,48
31537,2,1,1,2,2,3,1,3,2,4,2,2,4,3,1,1,1,1,3,2,41
31538,1,1,1,1,1,2,1,1,1,1,1,2,1,3,2,1,1,1,1,1,25
31539,3,4,4,3,4,4,4,3,4,3,2,1,3,4,2,2,3,4,2,4,63
31540,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,79
31541,3,3,4,3,4,4,2,4,3,2,4,4,2,4,3,2,3,3,4,4,65
31542,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,28
31543,2,1,4,3,3,3,4,2,4,2,2,1,2,3,1,2,4,3,2,2,50
31544,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,77
31545,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,25
31546,3,2,2,2,2,2,2,3,2,1,3,1,2,2,2,1,1,2,3,2,40
31547,1,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,29
31548,2,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,75
31549,2,3,2,3,3,3,2,2,3,2,2,2,1,3,1,1,1,1,3,3,43
31550,2,4,3,3,4,4,4,2,4,2,3,2,2,3,3,3,2,3,3,4,60
31551,2,2,2,3,1,3,3,2,2,2,2,1,4,3,1,2,2,2,2,2,43
31552,2,3,1,3,3,2,1,3,2,4,4,4,4,2,4,2,1,1,4,4,54
31553,1,3,3,4,1,3,2,3,4,2,1,3,2,2,4,3,3,2,3,4,53
31554,1,3,1,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,3,4,31
31555,1,3,3,3,3,3,4,2,3,3,2,3,1,3,1,1,2,4,4,4,53
31556,3,3,4,2,3,3,3,2,2,1,2,2,3,4,1,3,2,2,2,3,50
31557,4,4,3,4,2,3,2,2,4,1,2,3,2,1,3,1,2,1,3,4,51
31558,2,2,2,2,1,3,2,2,2,2,2,3,2,2,3,3,2,1,3,3,44
31559,4,2,4,4,2,2,4,4,4,2,4,2,4,4,2,2,4,4,4,2,64
31560,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,35
31561,1,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,42
31562,2,1,1,2,2,1,1,2,2,2,2,1,3,2,1,2,1,2,1,2,33
31563,1,1,1,2,1,2,1,1,2,3,1,1,3,2,1,2,1,1,2,1,30
31564,3,4,3,4,4,3,4,4,4,3,4,3,3,3,4,3,4,4,3,3,70
31565,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,78
31566,1,3,2,4,2,2,2,3,2,2,4,3,4,1,3,3,2,3,3,2,51
31567,4,3,3,3,3,4,3,4,3,4,3,4,3,3,3,3,3,3,2,3,64
31568,2,2,3,3,3,3,2,2,2,2,2,2,2,4,2,2,3,2,2,3,48
31569,2,3,1,1,1,1,1,1,1,4,1,4,3,1,4,1,1,1,3,4,39
31570,2,4,2,2,4,1,2,3,2,2,4,2,2,2,2,3,3,2,2,4,50
31571,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,2,3,55
31572,2,1,3,4,3,4,1,2,2,2,3,4,4,1,1,4,4,1,2,2,50
31573,2,3,2,2,2,1,1,2,2,3,2,3,3,1,2,1,2,1,3,4,42
31574,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,79
31575,3,3,2,3,2,3,3,2,3,1,2,1,1,4,1,1,3,3,2,4,47
31576,4,3,4,4,4,4,4,2,3,3,3,4,4,2,2,3,4,4,3,4,68
31577,1,2,1,2,1,3,1,2,2,2,1,4,3,2,3,1,1,1,3,2,38
31578,2,2,2,3,2,3,2,2,3,2,2,3,3,2,3,2,2,2,2,3,47
31579,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,25
31580,1,1,1,2,1,1,1,1,1,1,2,1,3,1,1,1,1,1,3,2,27
31581,1,1,2,3,1,3,2,2,3,2,1,2,3,2,2,2,1,3,2,1,39
31582,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40
31583,3,2,3,4,3,3,3,3,2,3,4,3,4,3,4,3,2,4,4,2,62
31584,2,2,2,3,2,1,2,2,2,1,1,4,3,1,4,1,1,4,2,2,42
31585,4,4,4,4,4,4,4,3,2,2,3,4,3,4,4,1,4,4,3,3,68
31586,1,2,1,2,2,1,1,1,3,1,2,2,1,1,1,1,2,1,2,2,30
31587,3,3,3,4,4,4,4,3,4,3,3,3,3,4,3,4,3,4,3,4,69
31588,2,2,2,2,2,1,1,2,2,2,2,3,2,1,3,2,1,2,2,2,38
31589,2,2,2,2,1,2,1,1,2,1,3,2,3,3,3,2,4,1,1,4,42
31590,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,3,3,4,1,4,72
31591,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,4,1,1,4,31
31592,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,26
31593,2,4,1,3,3,2,2,2,3,1,3,1,1,2,1,1,1,3,3,4,43
31594,2,3,1,3,3,2,2,2,2,1,3,1,2,2,1,1,2,2,2,3,40
31595,2,4,2,4,3,2,2,2,4,1,1,2,4,3,1,1,2,2,2,4,48
31596,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,34
31597,2,3,3,3,4,4,4,4,2,2,4,4,1,2,4,2,2,3,3,4,60
31598,3,2,1,2,3,3,3,4,2,3,1,1,3,3,2,4,1,3,2,2,48
31599,1,1,1,1,1,1,2,1,1,4,1,1,1,1,2,1,1,1,1,3,27
31600,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,40
31601,2,4,4,4,3,4,4,3,4,2,3,2,2,4,2,2,4,4,3,4,64
31602,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,77
31603,1,2,1,2,3,2,1,3,1,3,2,2,3,2,2,3,1,2,2,3,41
31604,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,2,4,4,4,4,74
31605,2,3,3,2,4,2,3,3,3,3,4,3,2,3,3,2,3,4,2,2,56
31606,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,32
31607,3,3,4,4,2,4,3,2,4,2,2,2,2,4,2,2,3,4,4,2,58
31608,3,4,4,4,4,4,3,4,4,3,3,4,2,4,3,2,4,3,3,3,68
31609,2,3,2,4,3,4,4,3,4,3,2,2,2,4,2,4,2,4,3,2,59
31610,1,3,3,3,4,4,4,3,4,2,3,1,2,4,1,4,4,4,2,4,60
31611,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,24
31612,1,1,1,3,4,2,1,3,2,2,3,4,3,1,4,2,1,1,1,4,44
31613,3,3,4,4,2,4,4,3,4,2,4,4,2,4,3,3,4,4,2,4,67
31614,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,27
31615,2,2,2,4,4,4,4,4,4,3,4,2,4,4,2,2,4,4,3,3,65
31616,1,2,1,2,2,1,1,1,1,4,2,4,3,1,4,2,1,2,3,3,41
31617,2,2,2,2,2,2,1,3,2,4,3,4,2,2,4,4,2,2,3,2,50
31618,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,79
31619,2,2,3,2,2,2,2,2,3,2,2,1,2,3,2,2,3,3,3,2,45
31620,2,2,3,2,2,3,2,3,2,2,1,2,2,3,2,2,3,2,2,2,44
31621,3,4,3,4,3,3,3,3,3,2,3,2,3,2,2,1,3,2,3,3,55
31622,1,1,2,3,1,2,2,1,2,3,2,2,3,2,2,3,1,2,3,2,40
31623,2,3,3,2,4,4,4,2,3,3,4,2,2,3,3,3,2,3,2,3,57
31624,3,3,2,4,2,2,1,4,3,1,2,3,4,2,1,2,3,2,4,2,50
31625,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,3,30
31626,2,2,2,2,2,3,1,2,2,2,2,3,2,3,2,1,2,1,1,2,39
31627,3,4,4,4,3,4,4,2,4,2,2,3,2,4,2,3,4,4,3,3,64
31628,1,3,1,1,1,3,1,1,1,1,1,2,2,3,3,1,1,1,2,1,31
31629,2,3,3,3,2,3,3,3,3,2,2,2,2,4,2,1,3,2,2,4,51
31630,2,1,3,3,3,3,4,2,3,1,2,1,1,3,1,1,2,4,1,1,42
31631,2,2,2,3,2,4,3,1,3,3,2,3,3,3,3,2,3,4,3,3,54
31632,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,76
31633,2,3,3,3,4,3,1,4,4,2,3,1,1,2,2,1,2,2,1,3,47
31634,4,4,4,4,3,3,2,4,4,4,3,1,4,4,1,1,3,3,2,4,62
31635,4,4,3,4,4,4,4,4,4,2,4,3,1,4,2,3,2,4,2,4,66
31636,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,26
31637,2,4,1,4,3,2,1,2,4,3,3,3,4,2,2,4,1,1,3,4,53
31638,2,2,1,2,2,1,1,2,1,3,2,2,3,1,2,3,1,1,4,2,38
31639,2,2,2,3,2,1,1,2,3,1,2,4,2,3,3,2,1,1,3,3,43
31640,1,2,4,2,2,2,2,2,3,1,4,2,1,2,2,1,4,2,1,3,43
31641,4,4,4,4,4,4,4,4,4,3,4,1,3,4,1,4,4,4,3,4,71
31642,2,2,2,2,1,1,1,2,2,4,2,4,4,1,2,3,2,1,4,2,44
31643,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,77
31644,2,2,1,3,3,1,1,2,3,2,3,3,3,2,4,4,1,1,4,3,48
31645,3,2,2,3,2,3,2,3,3,2,2,3,3,4,3,3,3,2,3,3,54
31646,2,2,2,2,3,2,1,3,3,2,3,3,4,2,3,2,2,3,3,3,50
31647,4,2,4,4,4,4,4,2,4,4,3,4,3,4,3,4,3,4,4,3,71
31648,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,25
31649,2,3,4,3,4,4,4,4,4,4,2,4,2,4,2,2,4,4,2,4,66
31650,2,4,2,4,4,4,4,2,4,3,2,4,4,4,4,4,3,4,1,3,66
31651,3,1,3,4,2,4,4,2,4,4,2,1,2,4,2,2,2,1,2,4,53
31652,2,2,2,4,2,2,2,2,4,1,3,2,2,2,2,3,4,1,2,2,46
31653,1,1,1,2,1,2,2,2,1,3,1,1,1,3,2,1,2,1,1,3,32
31654,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,23
31655,2,3,4,3,4,4,4,3,4,3,4,4,3,3,2,1,4,4,4,3,66
31656,3,2,1,2,2,2,1,2,3,2,2,2,3,2,3,2,1,1,2,2,40
31657,2,3,1,3,1,1,1,2,4,1,2,1,3,1,1,2,1,1,3,1,35
31658,1,2,1,1,3,3,1,1,1,2,1,2,1,1,1,1,1,1,1,2,28
31659,2,1,2,2,1,2,3,1,2,3,2,4,4,3,2,4,2,2,4,2,48
31660,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,25
31661,2,3,2,2,2,2,2,2,1,2,2,3,3,2,2,1,1,1,3,2,40
31662,2,2,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,28
31663,3,3,2,4,3,4,3,4,3,3,2,2,4,2,3,2,3,4,4,3,61
31664,1,2,2,2,1,1,2,2,2,3,2,4,2,1,3,2,2,2,2,3,41
31665,3,3,3,4,3,3,4,3,3,3,3,4,3,3,4,4,4,3,3,2,65
31666,2,4,4,3,3,3,3,4,4,3,3,3,3,4,3,4,3,2,4,3,65
31667,2,1,1,3,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,32
31668,3,2,4,3,3,3,3,3,3,2,2,3,4,3,2,4,4,4,3,3,61
31669,2,3,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,3,3,72
31670,2,2,2,3,3,2,2,4,3,4,1,4,1,2,3,2,2,1,2,2,47
31671,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,27
31672,2,3,2,2,3,1,1,3,2,1,2,3,3,1,3,2,2,1,4,2,43
31673,2,2,2,2,1,1,1,2,2,1,2,3,2,2,4,1,1,2,2,1,36
31674,2,3,2,3,2,3,3,2,3,4,2,3,4,3,2,4,3,2,4,2,56
31675,2,1,1,1,1,2,2,2,2,3,2,2,4,2,1,1,2,1,4,1,37
31676,4,4,3,4,4,3,3,4,4,2,4,3,4,3,2,4,3,3,4,4,69
31677,1,4,1,2,2,2,2,2,3,1,2,1,3,1,2,1,1,2,2,4,39
31678,4,4,3,4,4,4,2,3,4,4,3,3,2,3,2,3,3,2,3,4,64
31679,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,25
31680,2,2,2,2,2,1,1,2,2,2,2,2,2,1,4,1,1,1,3,2,37
31681,2,3,4,3,4,2,1,2,3,3,1,2,2,2,3,1,2,2,1,2,45
31682,2,2,4,2,4,4,4,2,1,3,2,2,2,4,4,4,2,4,2,4,58
31683,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,3,27
31684,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,27
31685,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,41
31686,3,3,3,3,4,2,2,3,4,2,3,3,4,3,3,2,3,2,4,3,59
31687,2,3,1,2,2,1,2,1,2,4,4,3,3,1,2,1,1,2,3,3,43
31688,2,2,2,4,2,4,2,3,4,2,2,3,4,3,3,1,1,1,3,2,50
31689,2,2,3,2,4,4,3,4,1,4,3,4,2,4,2,4,3,4,1,4,60
31690,3,2,4,2,3,3,3,3,4,2,3,3,3,3,4,3,3,3,3,3,60
31691,2,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1,2,1,2,2,32
31692,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,23
31693,1,2,3,4,4,2,4,4,4,4,4,3,4,4,3,4,4,4,4,4,70
31694,4,4,4,4,4,4,2,2,4,4,2,2,2,4,4,1,4,4,4,4,67
31695,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,2,1,2,1,28
31696,3,1,3,3,3,3,1,1,3,3,1,3,3,3,1,1,3,3,1,1,44
31697,2,3,2,3,2,3,1,2,3,2,2,3,3,2,2,2,2,1,3,3,46
31698,2,2,1,1,1,2,1,2,2,2,2,2,3,2,1,2,1,2,2,2,35
31699,2,2,2,3,2,3,2,2,1,2,2,2,2,3,2,1,2,1,3,3,42
31700,2,2,4,2,2,3,3,2,2,2,2,1,2,3,2,1,4,3,2,3,47
31701,4,3,4,4,4,4,4,3,3,4,4,3,4,4,2,2,4,4,4,3,71
31702,1,1,1,1,2,1,3,3,4,2,3,4,3,2,3,2,2,2,2,3,45
31703,2,2,2,3,2,2,2,1,2,3,2,2,2,3,3,2,1,2,4,2,44
31704,3,4,3,4,3,4,4,3,4,4,3,4,4,4,4,3,3,4,3,3,71
31705,3,4,3,4,4,3,4,4,4,4,4,4,4,3,4,2,3,4,4,4,73
31706,2,2,3,2,3,2,2,2,2,2,2,2,1,2,2,1,3,2,1,2,40
31707,4,4,4,4,4,3,3,4,3,4,3,3,2,3,4,3,3,4,4,4,70
31708,3,2,4,4,4,1,2,4,4,4,2,4,4,2,4,2,2,2,2,3,59
31709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
31710,2,4,3,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,3,39
31711,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,3,26
31712,2,4,3,4,4,3,3,3,4,2,3,2,2,4,2,1,3,4,3,4,60
31713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
31714,1,1,1,1,1,2,1,1,2,1,1,3,1,2,3,1,1,1,2,2,29
31715,2,4,3,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,4,41
31716,4,1,4,3,3,4,4,4,3,1,4,3,3,1,1,4,4,3,1,4,59
31717,2,1,1,3,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,27
31718,3,3,3,4,3,4,4,3,4,3,3,2,4,4,2,2,3,4,2,3,63
31719,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,76
31720,1,2,1,3,1,2,2,4,2,2,3,1,3,2,2,3,3,2,3,3,45
31721,3,1,2,3,1,1,1,2,3,4,4,3,2,1,1,1,4,1,2,2,42
31722,4,4,4,4,4,4,4,4,4,4,4,1,3,4,1,1,4,4,3,4,69
31723,2,3,1,4,4,3,1,3,2,3,3,3,2,3,3,1,1,3,2,2,49
31724,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,60
31725,3,2,3,3,3,1,3,2,2,2,3,3,1,1,3,1,3,3,3,3,48
31726,1,2,1,2,2,2,2,2,2,1,2,2,3,1,2,2,2,1,1,3,36
31727,2,2,2,2,2,2,3,2,3,3,3,4,3,2,1,2,1,4,3,2,48
31728,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,25
31729,3,3,4,4,2,4,3,3,4,3,3,4,4,4,3,4,3,4,4,4,70
31730,1,2,1,3,3,3,2,2,3,2,1,2,3,2,1,2,1,1,1,1,37
31731,3,4,3,3,4,2,4,3,3,2,3,4,4,2,4,4,3,4,2,4,65
31732,4,4,4,4,4,2,4,4,4,3,4,2,4,2,4,3,3,3,4,4,70
31733,1,4,1,2,1,1,1,1,2,1,2,2,2,1,3,2,2,1,2,3,35
31734,2,2,2,2,3,3,2,4,2,1,3,2,2,1,2,1,2,3,3,2,44
31735,3,4,3,4,3,2,4,2,4,2,2,4,2,3,3,3,2,3,2,3,58
31736,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80
31737,3,2,3,3,2,2,2,2,3,2,3,1,3,3,1,1,3,2,2,4,47
31738,2,3,3,2,3,3,3,2,2,3,2,3,3,3,3,1,3,3,2,2,51
31739,1,3,1,1,2,1,2,1,1,2,1,3,3,2,2,1,1,1,2,3,34
31740,4,4,3,4,3,4,4,4,4,4,3,4,3,4,4,4,2,4,4,3,73
31741,2,3,2,3,2,4,1,2,4,4,2,1,3,3,1,4,2,2,3,2,50
31742,1,4,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,2,3,32
31743,3,3,3,4,3,3,2,3,4,3,3,4,3,3,3,3,2,2,4,4,62
31744,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,24
31745,1,1,2,2,1,2,1,1,2,1,2,2,3,2,2,1,1,1,2,2,32
31746,1,1,1,3,3,3,1,3,3,1,1,3,1,1,3,2,3,1,4,2,41
31747,2,3,2,3,3,3,3,2,3,2,2,1,3,2,1,3,1,2,2,2,45
31748,2,2,2,3,2,2,2,1,2,2,2,1,2,2,1,1,2,2,3,1,37
31749,4,3,4,4,4,4,2,4,3,4,4,2,3,4,2,1,3,2,2,4,63
31750,2,1,1,4,2,2,1,1,1,1,2,2,1,1,2,4,2,1,4,1,36
31751,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,35
31752,2,2,3,3,2,3,2,2,3,1,3,1,2,2,1,2,2,3,2,2,43
31753,3,4,3,2,4,3,3,3,1,2,4,2,2,4,2,3,2,4,2,4,57
31754,1,3,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,30
31755,2,2,1,3,2,1,2,2,4,2,3,2,3,4,4,3,1,3,1,2,47
31756,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,77
31757,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,3,2,38
31758,4,1,2,4,3,4,4,4,2,3,4,3,3,4,4,2,2,2,4,2,61
31759,1,2,1,1,1,1,1,1,1,3,1,4,2,1,4,1,1,1,2,2,32
31760,3,3,4,4,3,2,3,2,3,3,2,3,3,3,3,3,3,2,3,3,58
31761,2,3,3,2,3,3,3,2,3,4,3,3,2,3,2,3,1,3,2,2,52
31762,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,77
31763,4,3,4,2,3,3,2,2,4,4,3,3,3,3,3,2,3,2,3,1,57
31764,2,4,1,3,4,1,2,3,4,2,4,2,4,1,2,2,1,1,4,4,51
31765,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,24
31766,2,4,4,3,3,3,4,2,4,2,4,1,1,3,2,1,4,3,1,4,55
31767,2,2,2,3,2,2,2,2,3,3,3,2,3,2,2,2,2,2,3,2,46
31768,4,4,4,4,4,3,2,4,3,4,4,2,4,1,2,3,4,2,4,4,66
31769,2,2,2,2,2,2,2,3,1,1,3,2,2,2,2,1,3,2,2,3,41
31770,1,3,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,26
31771,3,4,3,4,3,4,3,2,3,3,3,4,4,4,3,3,3,3,4,4,67
31772,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80
31773,2,2,2,3,2,2,1,1,3,2,2,2,1,3,2,2,1,3,2,3,41
31774,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,1,4,4,4,4,73
31775,3,3,3,3,2,2,3,3,2,1,3,1,1,2,1,1,4,2,2,3,45
31776,4,4,4,4,4,1,1,4,4,1,4,3,3,1,3,2,4,1,3,3,58
31777,1,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,41
31778,2,3,2,3,2,2,2,2,3,1,3,2,2,2,2,1,2,2,4,4,46
31779,1,1,4,4,3,1,1,1,3,1,2,1,1,2,4,3,1,3,1,1,39
31780,1,1,2,2,1,2,2,1,2,1,1,1,3,1,2,1,2,1,3,1,31
31781,3,4,2,4,4,3,4,4,4,1,4,2,1,3,1,1,2,2,4,4,57
31782,2,2,3,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,3,32
31783,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,25
31784,2,3,3,3,3,3,3,1,4,1,2,1,2,3,1,2,3,3,3,3,49
31785,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,27
31786,1,4,3,4,4,4,3,3,4,4,3,4,4,4,3,2,3,3,4,4,68
31787,3,3,3,3,3,3,2,4,2,2,4,3,2,2,3,2,2,2,3,3,54
